event_id,object1_name,object2_name,tca_unix,miss_distance_km,relative_velocity_km_s,time_to_tca_hours,miss_distance_delta,pc_estimate,risk_label
evt_000000,STARLINK-1202,STARLINK-30608,1782345600.0,42.300102751309794,6.396935979826094,168.0,0.0,0.3,MEDIUM
evt_000001,STARLINK-1300,STARLINK-32666,1782345600.0,28.519085607962943,1.3512353336234693,168.0,0.0,0.3,MEDIUM
evt_000002,STARLINK-1297,STARLINK-11124 [DTC],1782345600.0,40.3539031986098,10.50135912989704,168.0,0.0,0.3,MEDIUM
evt_000003,STARLINK-1265,STARLINK-34288,1782345600.0,49.58255689375072,0.0587254042500029,168.0,0.0,0.05,LOW
evt_000344,STARLINK-1265,STARLINK-34288,1782346200.0000043,17.716526509796026,0.0765478306815012,167.833333332075,-31.86603038395469,0.3,MEDIUM
evt_000671,STARLINK-1265,STARLINK-34288,1782346800.000009,47.1189808915376,0.0671527234454335,167.66666666415003,29.40245438174157,0.05,LOW
evt_000004,STARLINK-1443,STARLINK-31993,1782345600.0,49.26210120762331,0.0551585767412187,168.0,0.0,0.05,LOW
evt_000349,STARLINK-1443,STARLINK-31993,1782346200.0000043,49.89631785205218,0.0559949624214504,167.833333332075,0.6342166444288679,0.05,LOW
evt_000005,STARLINK-1460,STARLINK-35081,1782345600.0,33.97609501383491,0.2214127679062923,168.0,0.0,0.05,LOW
evt_001730,STARLINK-1460,STARLINK-35081,1782348599.999982,26.01820226958113,0.2186554935018995,167.16666667163372,-7.957892744253773,0.05,LOW
evt_000006,STARLINK-1422,STARLINK-36953,1782345600.0,43.63176121685235,9.155151163815493,168.0,0.0,0.3,MEDIUM
evt_000007,STARLINK-1434,STARLINK-30324,1782345600.0,43.63319945194674,3.443115223820554,168.0,0.0,0.3,MEDIUM
evt_000008,STARLINK-1506,STARLINK-35132,1782345600.0,4.468081713847784,1.9850335137433468,168.0,0.0,0.3,MEDIUM
evt_000009,STARLINK-1526,STARLINK-34554,1782345600.0,21.993295566085912,0.162905456565468,168.0,0.0,0.05,LOW
evt_001734,STARLINK-1526,STARLINK-34554,1782348599.999982,49.00849529524706,0.1580893005158024,167.16666667163372,27.015199729161147,0.05,LOW
evt_000010,STARLINK-1548,STARLINK-30418,1782345600.0,37.22957851108887,1.864028057954304,168.0,0.0,0.3,MEDIUM
evt_000011,STARLINK-1573,STARLINK-34306,1782345600.0,30.383500688233053,0.022483488648806,168.0,0.0,0.05,LOW
evt_000355,STARLINK-1573,STARLINK-34306,1782346200.0000043,25.325574966919163,0.0164386681508284,167.833333332075,-5.0579257213138895,0.05,LOW
evt_000676,STARLINK-1573,STARLINK-34306,1782346800.000009,13.940748411262526,0.0236190419155115,167.66666666415003,-11.384826555656636,0.3,MEDIUM
evt_001005,STARLINK-1573,STARLINK-34306,1782347400.0000134,10.122757726371828,0.0267216040459882,167.49999999629128,-3.817990684890697,0.3,MEDIUM
evt_001390,STARLINK-1573,STARLINK-34306,1782348000.000018,23.06631388150944,0.0230240047078652,167.33333332836628,12.943556155137612,0.05,LOW
evt_001737,STARLINK-1573,STARLINK-34306,1782348599.999982,32.25080987625235,0.0237465562750723,167.16666667163372,9.184495994742909,0.05,LOW
evt_002084,STARLINK-1573,STARLINK-34306,1782349199.9999866,35.49431858514385,0.0357536576187232,167.00000000370872,3.243508708891504,0.05,LOW
evt_002426,STARLINK-1573,STARLINK-34306,1782349799.999991,38.32828731944178,0.0482659250588921,166.83333333584997,2.833968734297926,0.05,LOW
evt_002783,STARLINK-1573,STARLINK-34306,1782350399.9999957,46.5154597004378,0.0557767203109045,166.666666667925,8.187172380996017,0.05,LOW
evt_000012,STARLINK-1549,STARLINK-32404,1782345600.0,27.604516820163344,0.0089467545865221,168.0,0.0,0.05,LOW
evt_000356,STARLINK-1549,STARLINK-32404,1782346200.0000043,24.615067040618708,0.0142016521478091,167.833333332075,-2.9894497795446355,0.05,LOW
evt_000677,STARLINK-1549,STARLINK-32404,1782346800.000009,12.134754266543922,0.027915210131676,167.66666666415003,-12.480312774074786,0.3,MEDIUM
evt_001007,STARLINK-1549,STARLINK-32404,1782347400.0000134,10.031566399158525,0.03051170554517,167.49999999629128,-2.103187867385399,0.3,MEDIUM
evt_001391,STARLINK-1549,STARLINK-32404,1782348000.000018,24.538951046955297,0.0224856659770706,167.33333332836628,14.507384647796776,0.05,LOW
evt_001738,STARLINK-1549,STARLINK-32404,1782348599.999982,31.777123663958807,0.0176742598897239,167.16666667163372,7.23817261700351,0.05,LOW
evt_002085,STARLINK-1549,STARLINK-32404,1782349199.9999866,29.88623320037639,0.0297884012608657,167.00000000370872,-1.890890463582416,0.05,LOW
evt_002427,STARLINK-1549,STARLINK-32404,1782349799.999991,26.356157811638948,0.0407412435049156,166.83333333584997,-3.530075388737444,0.05,LOW
evt_002786,STARLINK-1549,STARLINK-32404,1782350399.9999957,32.2246242036935,0.0426811426088767,166.666666667925,5.868466392054554,0.05,LOW
evt_003161,STARLINK-1549,STARLINK-32404,1782351000.0,41.87332733726839,0.0396172018012787,166.5,9.648703133574893,0.05,LOW
evt_003517,STARLINK-1549,STARLINK-32404,1782351600.0000043,46.12866890477605,0.0423389694676658,166.333333332075,4.2553415675076565,0.05,LOW
evt_003830,STARLINK-1549,STARLINK-32404,1782352200.000009,44.831380132952646,0.0519660494688781,166.16666666415003,-1.2972887718234034,0.05,LOW
evt_004181,STARLINK-1549,STARLINK-32404,1782352800.0000134,45.36175492543921,0.0592408470542133,165.99999999629128,0.5303747924865618,0.05,LOW
evt_000013,STARLINK-1626,STARLINK-5010,1782345600.0,33.45428817327008,2.886197137795997,168.0,0.0,0.3,MEDIUM
evt_000014,STARLINK-1724,STARLINK-11731 [DTC],1782345600.0,35.746177962801454,3.843432883198306,168.0,0.0,0.3,MEDIUM
evt_000015,STARLINK-1802,STARLINK-34611,1782345600.0,43.29003814159792,11.142548223103788,168.0,0.0,0.3,MEDIUM
evt_000016,STARLINK-1942,STARLINK-2291,1782345600.0,44.93460032136722,2.783554137629344,168.0,0.0,0.3,MEDIUM
evt_000017,STARLINK-1913,STARLINK-31983,1782345600.0,21.03982841955882,0.0395745097413767,168.0,0.0,0.05,LOW
evt_000359,STARLINK-1913,STARLINK-31983,1782346200.0000043,33.0811754892201,0.0227262145834282,167.833333332075,12.04134706966128,0.05,LOW
evt_000679,STARLINK-1913,STARLINK-31983,1782346800.000009,35.20513528459471,0.0157825084575412,167.66666666415003,2.12395979537461,0.05,LOW
evt_001009,STARLINK-1913,STARLINK-31983,1782347400.0000134,24.224171351398727,0.0319709084855558,167.49999999629128,-10.980963933195984,0.05,LOW
evt_001392,STARLINK-1913,STARLINK-31983,1782348000.000018,10.77175179765622,0.0392991116283177,167.33333332836628,-13.452419553742509,0.3,MEDIUM
evt_001739,STARLINK-1913,STARLINK-31983,1782348599.999982,22.854564214519765,0.0307366398459997,167.16666667163372,12.082812416863543,0.05,LOW
evt_002086,STARLINK-1913,STARLINK-31983,1782349199.9999866,33.96444730617702,0.0101470586048035,167.00000000370872,11.109883091657256,0.05,LOW
evt_002431,STARLINK-1913,STARLINK-31983,1782349799.999991,32.38750229421949,0.0182451292516917,166.83333333584997,-1.576945011957534,0.05,LOW
evt_002788,STARLINK-1913,STARLINK-31983,1782350399.9999957,21.41654286647192,0.0370042751664127,166.666666667925,-10.970959427747566,0.05,LOW
evt_003166,STARLINK-1913,STARLINK-31983,1782351000.0,21.480894446465133,0.0421029655385567,166.5,0.064351579993211,0.05,LOW
evt_003521,STARLINK-1913,STARLINK-31983,1782351600.0000043,35.44088236476807,0.0336811419869003,166.333333332075,13.95998791830294,0.05,LOW
evt_003834,STARLINK-1913,STARLINK-31983,1782352200.000009,42.350941859814576,0.0257965557814856,166.16666666415003,6.910059495046504,0.05,LOW
evt_004184,STARLINK-1913,STARLINK-31983,1782352800.0000134,36.84014439531349,0.0360299608950349,165.99999999629128,-5.510797464501081,0.05,LOW
evt_004555,STARLINK-1913,STARLINK-31983,1782353400.000018,26.13975891760736,0.0475170189283693,165.83333332836628,-10.700385477706137,0.05,LOW
evt_004885,STARLINK-1913,STARLINK-31983,1782353999.999982,30.0286825872364,0.0481967914910367,165.66666667163372,3.88892366962904,0.05,LOW
evt_005257,STARLINK-1913,STARLINK-31983,1782354599.9999866,43.75677179658174,0.0420436987137984,165.50000000370872,13.728089209345338,0.05,LOW
evt_000018,STARLINK-2084,STARLINK-35607,1782345600.0,44.65991407912279,0.0533220057840903,168.0,0.0,0.05,LOW
evt_001014,STARLINK-2084,STARLINK-35607,1782347400.0000134,48.87369258586138,0.0774420639531864,167.49999999629128,4.213778506738599,0.05,LOW
evt_000019,STARLINK-2106,STARLINK-31357,1782345600.0,46.92698083828876,11.246864451992996,168.0,0.0,0.3,MEDIUM
evt_000020,STARLINK-2106,STARLINK-32024,1782345600.0,37.48838687322222,0.0303226073891762,168.0,0.0,0.05,LOW
evt_000363,STARLINK-2106,STARLINK-32024,1782346200.0000043,28.58954621340417,0.0334250817184626,167.833333332075,-8.898840659818049,0.05,LOW
evt_000685,STARLINK-2106,STARLINK-32024,1782346800.000009,18.56608340059883,0.0355847672527126,167.66666666415003,-10.023462812805338,0.3,MEDIUM
evt_001018,STARLINK-2106,STARLINK-32024,1782347400.0000134,21.05306027344537,0.0282948722571209,167.49999999629128,2.486976872846544,0.05,LOW
evt_001398,STARLINK-2106,STARLINK-32024,1782348000.000018,27.399307910955677,0.0129905614552361,167.33333332836628,6.346247637510299,0.05,LOW
evt_001746,STARLINK-2106,STARLINK-32024,1782348599.999982,25.32855041219141,0.0124336440943966,167.16666667163372,-2.0707574987642587,0.05,LOW
evt_002093,STARLINK-2106,STARLINK-32024,1782349199.9999866,13.827702010986128,0.0259159960059662,167.00000000370872,-11.500848401205287,0.3,MEDIUM
evt_002440,STARLINK-2106,STARLINK-32024,1782349799.999991,8.075157571239794,0.0298697283030843,166.83333333584997,-5.752544439746334,0.3,MEDIUM
evt_002793,STARLINK-2106,STARLINK-32024,1782350399.9999957,22.25335549945684,0.0228862725915001,166.666666667925,14.178197928217047,0.05,LOW
evt_003175,STARLINK-2106,STARLINK-32024,1782351000.0,30.32745168772296,0.0160165262214941,166.5,8.074096188266115,0.05,LOW
evt_003527,STARLINK-2106,STARLINK-32024,1782351600.0000043,29.0563873198165,0.0264481238396198,166.333333332075,-1.2710643679064546,0.05,LOW
evt_003843,STARLINK-2106,STARLINK-32024,1782352200.000009,24.525349817006127,0.0379719757712371,166.16666666415003,-4.531037502810374,0.05,LOW
evt_004190,STARLINK-2106,STARLINK-32024,1782352800.0000134,29.01362653512903,0.04118137808103,165.99999999629128,4.488276718122904,0.05,LOW
evt_004558,STARLINK-2106,STARLINK-32024,1782353400.000018,39.274414504546606,0.0387864937742218,165.83333332836628,10.260787969417574,0.05,LOW
evt_004891,STARLINK-2106,STARLINK-32024,1782353999.999982,45.23764848579432,0.040963893196139,165.66666667163372,5.963233981247711,0.05,LOW
evt_005261,STARLINK-2106,STARLINK-32024,1782354599.9999866,45.49813353032337,0.0505560378004503,165.50000000370872,0.2604850445290552,0.05,LOW
evt_005597,STARLINK-2106,STARLINK-32024,1782355199.999991,46.24296946827239,0.0589457985559097,165.33333333584997,0.7448359379490128,0.05,LOW
evt_000021,STARLINK-2110,STARLINK-31913,1782345600.0,34.45513169026429,9.072284811380973,168.0,0.0,0.3,MEDIUM
evt_000022,STARLINK-2130,STARLINK-35580,1782345600.0,39.38447555173455,0.0657486259929752,168.0,0.0,0.05,LOW
evt_000366,STARLINK-2130,STARLINK-35580,1782346200.0000043,16.300319835841254,0.0791925692529665,167.833333332075,-23.08415571589329,0.3,MEDIUM
evt_000023,STARLINK-2178,STARLINK-37006,1782345600.0,41.868257673534565,5.1162185616962805,168.0,0.0,0.3,MEDIUM
evt_000024,STARLINK-2322,STARLINK-30579,1782345600.0,39.2485718412424,1.7633332728648474,168.0,0.0,0.3,MEDIUM
evt_000025,STARLINK-2400,STARLINK-35375,1782345600.0,36.65761590446471,0.353642822682277,168.0,0.0,0.05,LOW
evt_004906,STARLINK-2400,STARLINK-35375,1782353999.999982,32.39282725178097,0.3526378678294631,165.66666667163372,-4.264788652683741,0.05,LOW
evt_000026,STARLINK-2407,STARLINK-6169,1782345600.0,49.94615929138326,7.581658161097539,168.0,0.0,0.3,MEDIUM
evt_000027,STARLINK-2410,STARLINK-34799,1782345600.0,38.89844766245859,1.5818259395341416,168.0,0.0,0.3,MEDIUM
evt_000028,STARLINK-2466,STARLINK-30614,1782345600.0,38.78020483087464,0.0417390807797393,168.0,0.0,0.05,LOW
evt_000378,STARLINK-2466,STARLINK-30614,1782346200.0000043,27.061896160428063,0.0595114675753483,167.833333332075,-11.718308670446572,0.05,LOW
evt_000701,STARLINK-2466,STARLINK-30614,1782346800.000009,41.85688993288756,0.0584904794701541,167.66666666415003,14.794993772459488,0.05,LOW
evt_000029,STARLINK-2466,STARLINK-30596,1782345600.0,37.84259973570941,0.0415115739052631,168.0,0.0,0.05,LOW
evt_000379,STARLINK-2466,STARLINK-30596,1782346200.0000043,14.57606023664812,0.0542447271368113,167.833333332075,-23.26653949906129,0.3,MEDIUM
evt_000702,STARLINK-2466,STARLINK-30596,1782346800.000009,26.39865489062076,0.0460652240527915,167.66666666415003,11.822594653972638,0.05,LOW
evt_001033,STARLINK-2466,STARLINK-30596,1782347400.0000134,44.85591386593078,0.0189598458660431,167.49999999629128,18.457258975310022,0.05,LOW
evt_001424,STARLINK-2466,STARLINK-30596,1782348000.000018,45.41718885495175,0.0166419218504483,167.33333332836628,0.5612749890209727,0.05,LOW
evt_001764,STARLINK-2466,STARLINK-30596,1782348599.999982,27.622805564371216,0.0445375406420365,167.16666667163372,-17.794383290580537,0.05,LOW
evt_002115,STARLINK-2466,STARLINK-30596,1782349199.9999866,12.925979814999442,0.054095765535621,167.00000000370872,-14.696825749371774,0.3,MEDIUM
evt_002457,STARLINK-2466,STARLINK-30596,1782349799.999991,36.21491709184156,0.0425837494785734,166.83333333584997,23.288937276842116,0.05,LOW
evt_003188,STARLINK-2466,STARLINK-30596,1782351000.0,48.08234759674012,0.0374531117050966,166.5,11.867430504898564,0.05,LOW
evt_003538,STARLINK-2466,STARLINK-30596,1782351600.0000043,33.653694440075604,0.0583128743771143,166.333333332075,-14.428653156664517,0.05,LOW
evt_003858,STARLINK-2466,STARLINK-30596,1782352200.000009,35.11846182401662,0.0626653096423281,166.16666666415003,1.464767383941016,0.05,LOW
evt_000030,STARLINK-2471,STARLINK-32528,1782345600.0,37.3273804963436,6.449202760623184,168.0,0.0,0.3,MEDIUM
evt_000031,STARLINK-2474,STARLINK-34785,1782345600.0,46.57453820226753,0.0439789235225972,168.0,0.0,0.05,LOW
evt_000380,STARLINK-2474,STARLINK-34785,1782346200.0000043,38.49275917598025,0.0366622291759952,167.833333332075,-8.081779026287286,0.05,LOW
evt_000704,STARLINK-2474,STARLINK-34785,1782346800.000009,25.789456960095084,0.0354016397210334,167.66666666415003,-12.703302215885165,0.05,LOW
evt_001034,STARLINK-2474,STARLINK-34785,1782347400.0000134,17.10801899234597,0.0310989399873448,167.49999999629128,-8.681437967749115,0.3,MEDIUM
evt_001426,STARLINK-2474,STARLINK-34785,1782348000.000018,21.554189752093347,0.0186223059800328,167.33333332836628,4.446170759747378,0.05,LOW
evt_001767,STARLINK-2474,STARLINK-34785,1782348599.999982,25.577996099100396,0.0045121278943919,167.16666667163372,4.023806347007046,0.05,LOW
evt_002117,STARLINK-2474,STARLINK-34785,1782349199.9999866,22.515547269190225,0.0203671939753993,167.00000000370872,-3.06244882991017,0.05,LOW
evt_002459,STARLINK-2474,STARLINK-34785,1782349799.999991,19.45256890722818,0.0329428453717499,166.83333333584997,-3.062978361962042,0.3,MEDIUM
evt_002816,STARLINK-2474,STARLINK-34785,1782350399.9999957,28.03870121643208,0.0374658410825543,166.666666667925,8.586132309203897,0.05,LOW
evt_003189,STARLINK-2474,STARLINK-34785,1782351000.0,40.26677125950122,0.0391570252496201,166.5,12.228070043069142,0.05,LOW
evt_003540,STARLINK-2474,STARLINK-34785,1782351600.0000043,48.25969778862893,0.0466830579001772,166.333333332075,7.992926529127708,0.05,LOW
evt_000032,STARLINK-2480,STARLINK-30844,1782345600.0,42.93843200779752,10.994762080746002,168.0,0.0,0.3,MEDIUM
evt_000033,STARLINK-2567,STARLINK-32133,1782345600.0,22.537537169653525,2.720224252089953,168.0,0.0,0.3,MEDIUM
evt_000034,STARLINK-2565,STARLINK-5525,1782345600.0,27.946460941305677,11.3538998626874,168.0,0.0,0.3,MEDIUM
evt_000035,STARLINK-2537,STARLINK-34410,1782345600.0,28.105231123037957,0.2221947071304642,168.0,0.0,0.05,LOW
evt_003199,STARLINK-2537,STARLINK-34410,1782351000.0,40.08676296279095,0.2224199048783272,166.5,11.981531839752996,0.05,LOW
evt_000036,STARLINK-2506,STARLINK-31138,1782345600.0,42.47658098992207,4.116318785113832,168.0,0.0,0.3,MEDIUM
evt_000037,STARLINK-2518,STARLINK-32344,1782345600.0,40.11639680409091,0.1164246847674663,168.0,0.0,0.05,LOW
evt_000038,STARLINK-2624,STARLINK-36327,1782345600.0,20.80412114121532,5.858876001882359,168.0,0.0,0.3,MEDIUM
evt_000039,STARLINK-2590,STARLINK-30137,1782345600.0,11.8712855144853,2.98819295860828,168.0,0.0,0.3,MEDIUM
evt_000040,STARLINK-2576,STARLINK-32737,1782345600.0,47.277380112582456,0.1046028359586432,168.0,0.0,0.05,LOW
evt_000041,STARLINK-2571,STARLINK-32102,1782345600.0,41.70943240703419,2.3725946329950007,168.0,0.0,0.3,MEDIUM
evt_000042,STARLINK-2571,STARLINK-35130,1782345600.0,45.313060212675225,0.0584982706508712,168.0,0.0,0.05,LOW
evt_000391,STARLINK-2571,STARLINK-35130,1782346200.0000043,13.923241953896348,0.073372680511361,167.833333332075,-31.38981825877888,0.3,MEDIUM
evt_000716,STARLINK-2571,STARLINK-35130,1782346800.000009,39.61395131684778,0.0586171047421528,167.66666666415003,25.690709362951434,0.05,LOW
evt_001780,STARLINK-2571,STARLINK-35130,1782348599.999982,31.4016580752552,0.063276087530079,167.16666667163372,-8.21229324159258,0.05,LOW
evt_002136,STARLINK-2571,STARLINK-35130,1782349199.9999866,14.609222823518271,0.0714615742561108,167.00000000370872,-16.79243525173693,0.3,MEDIUM
evt_002466,STARLINK-2571,STARLINK-35130,1782349799.999991,49.96406084635017,0.0504780448528281,166.83333333584997,35.3548380228319,0.05,LOW
evt_003559,STARLINK-2571,STARLINK-35130,1782351600.0000043,33.85292498456631,0.075270304220819,166.333333332075,-16.111135861783865,0.05,LOW
evt_003871,STARLINK-2571,STARLINK-35130,1782352200.000009,39.90394699866442,0.0759345122215263,166.16666666415003,6.051022014098116,0.05,LOW
evt_005294,STARLINK-2571,STARLINK-35130,1782354599.9999866,49.74937727019738,0.0901742447263442,165.50000000370872,9.845430271532956,0.05,LOW
evt_000043,STARLINK-2461,STARLINK-31552,1782345600.0,39.24428714651714,2.8113581326498114,168.0,0.0,0.3,MEDIUM
evt_000044,STARLINK-2700,STARLINK-34741,1782345600.0,39.04259548956156,11.091774120796233,168.0,0.0,0.3,MEDIUM
evt_000045,STARLINK-2699,STARLINK-34996,1782345600.0,31.81423805842039,0.0318038349833548,168.0,0.0,0.05,LOW
evt_000393,STARLINK-2699,STARLINK-34996,1782346200.0000043,34.050794622617126,0.014705027211885,167.833333332075,2.236556564196736,0.05,LOW
evt_000718,STARLINK-2699,STARLINK-34996,1782346800.000009,26.2946602668434,0.0216144349849178,167.66666666415003,-7.756134355773728,0.05,LOW
evt_001055,STARLINK-2699,STARLINK-34996,1782347400.0000134,11.364198142367304,0.03346437693192,167.49999999629128,-14.930462124476094,0.3,MEDIUM
evt_001442,STARLINK-2699,STARLINK-34996,1782348000.000018,17.89924344634095,0.0339124253314245,167.33333332836628,6.535045303973647,0.3,MEDIUM
evt_001781,STARLINK-2699,STARLINK-34996,1782348599.999982,33.91496566875973,0.0270113282089303,167.16666667163372,16.015722222418777,0.05,LOW
evt_002138,STARLINK-2699,STARLINK-34996,1782349199.9999866,41.54528820753731,0.0311776681764591,167.00000000370872,7.630322538777584,0.05,LOW
evt_002467,STARLINK-2699,STARLINK-34996,1782349799.999991,41.80938840217348,0.0471340734000391,166.83333333584997,0.2641001946361712,0.05,LOW
evt_002828,STARLINK-2699,STARLINK-34996,1782350399.9999957,44.29437645536956,0.0592059717685729,166.666666667925,2.4849880531960764,0.05,LOW
evt_000046,STARLINK-2702,STARLINK-30934,1782345600.0,33.62238296693869,12.21920600520732,168.0,0.0,0.3,MEDIUM
evt_000047,STARLINK-2645,STARLINK-35923,1782345600.0,37.59300646420126,3.880915390716951,168.0,0.0,0.3,MEDIUM
evt_000048,STARLINK-2728,STARLINK-34137,1782345600.0,24.702728194011375,9.940395364450437,168.0,0.0,0.3,MEDIUM
evt_000049,STARLINK-2755,STARLINK-35724,1782345600.0,20.23574141365101,0.0313406942328825,168.0,0.0,0.05,LOW
evt_000401,STARLINK-2755,STARLINK-35724,1782346200.0000043,24.49383817004034,0.0165677182199,167.833333332075,4.258096756389335,0.05,LOW
evt_000719,STARLINK-2755,STARLINK-35724,1782346800.000009,25.58250792109161,0.006361833604228,167.66666666415003,1.088669751051274,0.05,LOW
evt_001060,STARLINK-2755,STARLINK-35724,1782347400.0000134,19.70273852733126,0.0227054415080941,167.49999999629128,-5.879769393760356,0.3,MEDIUM
evt_001446,STARLINK-2755,STARLINK-35724,1782348000.000018,17.50190238963463,0.0329410728565723,167.33333332836628,-2.20083613769663,0.3,MEDIUM
evt_001789,STARLINK-2755,STARLINK-35724,1782348599.999982,28.84075152107431,0.0352338135230237,167.16666667163372,11.33884913143968,0.05,LOW
evt_002143,STARLINK-2755,STARLINK-35724,1782349199.9999866,40.77367427265777,0.0370091657318729,167.00000000370872,11.932922751583462,0.05,LOW
evt_002470,STARLINK-2755,STARLINK-35724,1782349799.999991,47.31480692247505,0.0463777468673635,166.83333333584997,6.541132649817278,0.05,LOW
evt_000050,STARLINK-2063,STARLINK-34672,1782345600.0,39.59068916009787,10.265938624887395,168.0,0.0,0.3,MEDIUM
evt_000051,STARLINK-2217,STARLINK-37126,1782345600.0,26.49177627086009,0.0759248289463636,168.0,0.0,0.05,LOW
evt_000405,STARLINK-2217,STARLINK-37126,1782346200.0000043,49.66171983635042,0.0524951724964478,167.833333332075,23.16994356549033,0.05,LOW
evt_001449,STARLINK-2217,STARLINK-37126,1782348000.000018,22.853871444949743,0.0685237206834431,167.33333332836628,-26.807848391400675,0.05,LOW
evt_001792,STARLINK-2217,STARLINK-37126,1782348599.999982,27.364229249394203,0.069452370640551,167.16666667163372,4.510357804444457,0.05,LOW
evt_003212,STARLINK-2217,STARLINK-37126,1782351000.0,48.741852590194725,0.0886742961914255,166.5,21.37762334080052,0.05,LOW
evt_000052,STARLINK-2228,STARLINK-36502,1782345600.0,28.114434213272105,6.463728257765666,168.0,0.0,0.3,MEDIUM
evt_000053,STARLINK-2232,STARLINK-6100,1782345600.0,40.05698169875568,3.1897141422011503,168.0,0.0,0.3,MEDIUM
evt_000054,STARLINK-2235,STARLINK-31766,1782345600.0,49.77723645484847,3.863788372858037,168.0,0.0,0.3,MEDIUM
evt_000055,STARLINK-2235,STARLINK-35948,1782345600.0,42.95915116471739,3.612683623465148,168.0,0.0,0.3,MEDIUM
evt_000056,STARLINK-2255,STARLINK-33828,1782345600.0,43.19790603550431,0.1122561479708731,168.0,0.0,0.05,LOW
evt_000057,STARLINK-2754,STARLINK-34217,1782345600.0,14.67323238121518,0.3895535947502074,168.0,0.0,0.3,MEDIUM
evt_000058,STARLINK-2754,STARLINK-34363,1782345600.0,23.574561916158466,0.0276437731849537,168.0,0.0,0.05,LOW
evt_000409,STARLINK-2754,STARLINK-34363,1782346200.0000043,17.70936532145905,0.0191362667061968,167.833333332075,-5.865196594699416,0.3,MEDIUM
evt_000722,STARLINK-2754,STARLINK-34363,1782346800.000009,14.136933515801948,0.0095372088437607,167.66666666415003,-3.572431805657102,0.3,MEDIUM
evt_001065,STARLINK-2754,STARLINK-34363,1782347400.0000134,11.584877747143167,0.0061321841182313,167.49999999629128,-2.5520557686587804,0.3,MEDIUM
evt_001452,STARLINK-2754,STARLINK-34363,1782348000.000018,11.903868760981624,0.0137919087472786,167.33333332836628,0.3189910138384579,0.3,MEDIUM
evt_001796,STARLINK-2754,STARLINK-34363,1782348599.999982,17.885874755930853,0.0211547885387589,167.16666667163372,5.982005994949228,0.3,MEDIUM
evt_002152,STARLINK-2754,STARLINK-34363,1782349199.9999866,26.43507532157789,0.0280545510631279,167.00000000370872,8.549200565647041,0.05,LOW
evt_002474,STARLINK-2754,STARLINK-34363,1782349799.999991,34.625625468397,0.0360710337703083,166.83333333584997,8.190550146819103,0.05,LOW
evt_002835,STARLINK-2754,STARLINK-34363,1782350399.9999957,41.78360381475748,0.0452608289965572,166.666666667925,7.15797834636048,0.05,LOW
evt_003216,STARLINK-2754,STARLINK-34363,1782351000.0,48.682481176516085,0.0543598478427825,166.5,6.898877361758608,0.05,LOW
evt_000059,STARLINK-2732,STARLINK-34551,1782345600.0,9.147728263515052,0.3721794639111248,168.0,0.0,0.3,MEDIUM
evt_000060,STARLINK-2701,STARLINK-2712,1782345600.0,46.80263505514588,0.1053612521949454,168.0,0.0,0.05,LOW
evt_001454,STARLINK-2701,STARLINK-2712,1782348000.000018,19.058404141659526,0.1174293726055201,167.33333332836628,-27.74423091348635,0.3,MEDIUM
evt_000061,STARLINK-2734,STARLINK-36273,1782345600.0,16.617244183565738,13.88369334744258,168.0,0.0,0.3,MEDIUM
evt_000062,STARLINK-2738,STARLINK-35326,1782345600.0,30.953307908331254,0.0362372338999448,168.0,0.0,0.05,LOW
evt_000411,STARLINK-2738,STARLINK-35326,1782346200.0000043,17.919322918042976,0.036552268785281,167.833333332075,-13.033984990288282,0.3,MEDIUM
evt_000727,STARLINK-2738,STARLINK-35326,1782346800.000009,20.428353595341918,0.0273846770731218,167.66666666415003,2.509030677298938,0.05,LOW
evt_001068,STARLINK-2738,STARLINK-35326,1782347400.0000134,28.47322237397384,0.0093644273562263,167.49999999629128,8.044868778631926,0.05,LOW
evt_001456,STARLINK-2738,STARLINK-35326,1782348000.000018,28.181508852691167,0.0156277473851703,167.33333332836628,-0.2917135212826736,0.05,LOW
evt_001798,STARLINK-2738,STARLINK-35326,1782348599.999982,21.997848539701216,0.0331051216464828,167.16666667163372,-6.18366031298995,0.05,LOW
evt_002155,STARLINK-2738,STARLINK-35326,1782349199.9999866,25.538360512570588,0.0411329465629735,167.00000000370872,3.5405119728693712,0.05,LOW
evt_002477,STARLINK-2738,STARLINK-35326,1782349799.999991,39.25587633220543,0.0415608285846642,166.83333333584997,13.717515819634844,0.05,LOW
evt_002839,STARLINK-2738,STARLINK-35326,1782350399.9999957,49.81389830576615,0.0447832581528099,166.666666667925,10.55802197356072,0.05,LOW
evt_000063,STARLINK-2707,STARLINK-35256,1782345600.0,48.122274697328585,0.0323641145163976,168.0,0.0,0.05,LOW
evt_000412,STARLINK-2707,STARLINK-35256,1782346200.0000043,39.56694383743516,0.037140964272701,167.833333332075,-8.555330859893424,0.05,LOW
evt_000728,STARLINK-2707,STARLINK-35256,1782346800.000009,22.8668722672968,0.0464479168552076,167.66666666415003,-16.70007157013836,0.05,LOW
evt_001069,STARLINK-2707,STARLINK-35256,1782347400.0000134,21.76853923894663,0.0424952590830314,167.49999999629128,-1.0983330283501722,0.05,LOW
evt_001457,STARLINK-2707,STARLINK-35256,1782348000.000018,35.216988191212856,0.023554925780234,167.33333332836628,13.448448952266226,0.05,LOW
